Source IP,Destination IP,Source Port,Destination Port,Payload Length,Timestamp,Protocol ID,Protocol Name,Packet Size,Flow Size
77.244.224.50,200.204.40.71,35762,35557,39,1564319858930,6,TCP,105,507
77.244.224.50,79.120.24.112,8880,31980,37,1564319858933,17,UDP,79,1
200.204.40.71,77.244.224.50,35557,35762,-1,1564319858934,6,TCP,66,508
200.204.40.71,77.244.224.50,35557,35762,-1,1564319858935,6,TCP,66,509
79.120.24.112,77.244.224.50,31980,8880,77,1564319858939,17,UDP,119,2
77.244.224.50,200.204.32.219,22398,35557,1350,1564319858954,17,UDP,1392,1
200.204.32.219,77.244.224.50,35557,22398,1350,1564319858977,17,UDP,1392,2
200.204.32.219,77.244.224.50,35557,22398,31,1564319858977,17,UDP,73,3
77.244.224.50,200.204.32.219,22398,35557,1350,1564319858983,17,UDP,1392,4
200.204.32.219,77.244.224.50,35557,22398,1350,1564319859014,17,UDP,1392,5
77.244.224.50,200.204.32.219,22398,35557,39,1564319859018,17,UDP,81,6
77.244.224.50,200.204.32.219,22398,35557,28,1564319859018,17,UDP,70,7
77.244.224.50,200.204.32.219,22398,35557,1350,1564319859020,17,UDP,1392,8
77.244.224.50,200.204.32.219,22398,35557,1350,1564319859020,17,UDP,1392,9
77.244.224.50,200.204.32.219,22398,35557,974,1564319859021,17,UDP,1016,10
77.244.224.50,200.204.32.219,22398,35557,1350,1564319859021,17,UDP,1392,11
77.244.224.50,200.204.32.219,22398,35557,103,1564319859021,17,UDP,145,12
200.204.32.219,77.244.224.50,35557,22398,23,1564319859024,17,UDP,65,13
200.204.32.219,77.244.224.50,35557,22398,23,1564319859025,17,UDP,65,14
200.204.32.219,77.244.224.50,35557,22398,23,1564319859026,17,UDP,65,15
200.204.32.219,77.244.224.50,35557,22398,23,1564319859028,17,UDP,65,16
200.204.32.219,77.244.224.50,35557,22398,387,1564319859194,17,UDP,429,17
200.204.32.219,77.244.224.50,35557,22398,18,1564319859194,17,UDP,60,18
77.244.224.50,200.204.32.219,22398,35557,28,1564319859196,17,UDP,70,19
77.244.224.96,77.244.224.253,4789,4789,156,1564319862704,17,UDP,198,3
77.244.224.50,54.160.218.125,54359,57877,27,1564319866041,6,TCP,93,3
54.160.218.125,77.244.224.50,57877,54359,-1,1564319866065,6,TCP,66,4
54.160.218.125,77.244.224.50,57877,54359,27,1564319866069,6,TCP,93,5
77.244.224.50,54.160.218.125,54359,57877,-1,1564319866070,6,TCP,66,6
77.244.224.50,173.178.187.77,13848,57877,-1,1564319867481,6,TCP,66,3
173.178.187.77,77.244.224.50,57877,13848,-1,1564319867502,6,TCP,66,4
77.244.224.50,200.204.40.245,11946,35557,23,1564319870265,17,UDP,65,19
200.204.40.245,77.244.224.50,35557,11946,22,1564319870271,17,UDP,64,20
77.244.224.50,200.204.32.219,22398,35557,23,1564319874045,17,UDP,65,20
200.204.32.219,77.244.224.50,35557,22398,20,1564319874076,17,UDP,62,21
200.204.40.245,77.244.224.50,35557,11946,43,1564319881351,17,UDP,85,21
77.244.224.50,200.204.40.245,11946,35557,29,1564319881386,17,UDP,71,22
77.244.224.50,79.120.24.112,44627,31980,47,1564319883949,17,UDP,89,1
79.120.24.112,77.244.224.50,31980,44627,63,1564319883955,17,UDP,105,2
77.244.224.50,200.204.40.18,11630,35557,1350,1564319883965,17,UDP,1392,1
77.244.224.50,200.204.40.18,11630,35557,374,1564319883966,17,UDP,416,2
200.204.40.18,77.244.224.50,35557,11630,1350,1564319883988,17,UDP,1392,3
200.204.40.18,77.244.224.50,35557,11630,31,1564319883988,17,UDP,73,4
200.204.40.18,77.244.224.50,35557,11630,98,1564319883988,17,UDP,140,5
77.244.224.50,200.204.40.18,11630,35557,41,1564319883992,17,UDP,83,6
77.244.224.50,200.204.40.18,11630,35557,28,1564319883993,17,UDP,70,7
200.204.40.18,77.244.224.50,35557,11630,20,1564319883999,17,UDP,62,8
77.244.224.50,200.204.40.18,11630,35557,28,1564319884039,17,UDP,70,9
77.244.224.96,77.244.224.253,4789,4789,156,1564319892707,17,UDP,198,4
77.244.224.50,79.120.24.112,15920,31980,32,1564319893878,17,UDP,74,1
79.120.24.112,77.244.224.50,31980,15920,48,1564319893884,17,UDP,90,2
77.244.224.50,79.120.24.112,48844,31980,32,1564319893886,17,UDP,74,1
79.120.24.112,77.244.224.50,31980,48844,60,1564319893892,17,UDP,102,2
77.244.224.50,200.204.40.245,11946,35557,23,1564319896365,17,UDP,65,23
200.204.40.245,77.244.224.50,35557,11946,22,1564319896373,17,UDP,64,24
77.244.224.50,79.120.24.112,55484,31980,33,1564319896666,17,UDP,75,1
79.120.24.112,77.244.224.50,31980,55484,97,1564319896672,17,UDP,139,2
77.244.224.50,79.120.24.112,55484,31980,33,1564319896678,17,UDP,75,3
79.120.24.112,77.244.224.50,31980,55484,145,1564319896684,17,UDP,187,4
77.244.224.50,200.45.186.127,36589,2004,48,1564319896686,17,UDP,90,1
200.45.186.127,77.244.224.50,2004,36589,48,1564319896727,17,UDP,90,2
77.244.224.50,200.204.40.27,38604,35557,-1,1564319900885,6,TCP,66,32
200.204.40.27,77.244.224.50,35557,38604,-1,1564319900890,6,TCP,66,33
77.244.224.50,200.204.40.71,35762,35557,-1,1564319903935,6,TCP,66,510
200.204.40.71,77.244.224.50,35557,35762,-1,1564319903940,6,TCP,66,511
200.204.40.245,77.244.224.50,35557,11946,43,1564319907174,17,UDP,85,25
77.244.224.50,200.204.40.245,11946,35557,29,1564319907207,17,UDP,71,26
77.244.224.50,54.160.218.125,54359,57877,-1,1564319911140,6,TCP,66,7
54.160.218.125,77.244.224.50,57877,54359,-1,1564319911161,6,TCP,66,8
77.244.224.50,173.178.187.77,13848,57877,-1,1564319912568,6,TCP,66,5
173.178.187.77,77.244.224.50,57877,13848,-1,1564319912588,6,TCP,66,6
77.244.224.50,235.102.223.166,48299,48299,39,1564319915295,17,UDP,81,33
77.244.224.50,235.102.223.166,48299,48299,39,1564319915295,17,UDP,81,34
77.244.224.50,235.102.223.166,48299,48299,49,1564319915295,17,UDP,91,35
77.244.224.50,235.102.223.166,48299,48299,49,1564319915295,17,UDP,91,36
77.244.224.50,235.102.223.166,48299,48299,178,1564319915295,17,UDP,220,37
77.244.224.50,235.102.223.166,48299,48299,178,1564319915295,17,UDP,220,38
77.244.224.50,235.102.223.166,48299,48299,116,1564319915297,17,UDP,158,39
77.244.224.50,235.102.223.166,48299,48299,116,1564319915297,17,UDP,158,40
77.244.224.50,235.102.223.166,48299,48299,40,1564319915298,17,UDP,82,41
77.244.224.50,235.102.223.166,48299,48299,40,1564319915299,17,UDP,82,42
77.244.224.50,235.102.223.166,48299,48299,405,1564319915299,17,UDP,447,43
77.244.224.50,235.102.223.166,48299,48299,405,1564319915299,17,UDP,447,44
77.244.224.50,235.102.223.166,48299,48299,40,1564319915301,17,UDP,82,45
77.244.224.50,235.102.223.166,48299,48299,40,1564319915301,17,UDP,82,46
77.244.224.50,235.102.223.166,48299,48299,226,1564319915301,17,UDP,268,47
77.244.224.50,235.102.223.166,48299,48299,226,1564319915301,17,UDP,268,48
77.244.224.50,200.204.40.245,11946,35557,23,1564319922196,17,UDP,65,27
200.204.40.245,77.244.224.50,35557,11946,22,1564319922204,17,UDP,64,28
77.244.224.96,77.244.224.253,4789,4789,156,1564319922735,17,UDP,198,5
200.204.40.245,77.244.224.50,35557,11946,43,1564319932005,17,UDP,85,29
77.244.224.50,200.204.40.245,11946,35557,29,1564319932033,17,UDP,71,30
77.244.224.50,79.120.24.112,6247,31980,37,1564319940027,17,UDP,79,1
79.120.24.112,77.244.224.50,31980,6247,77,1564319940033,17,UDP,119,2
77.244.224.50,200.204.40.221,63943,35557,1350,1564319940048,17,UDP,1392,1
77.244.224.50,200.204.40.221,63943,35557,1350,1564319940070,17,UDP,1392,2
200.204.40.221,77.244.224.50,35557,63943,1350,1564319940071,17,UDP,1392,3
200.204.40.221,77.244.224.50,35557,63943,30,1564319940105,17,UDP,72,4
77.244.224.50,200.204.40.221,63943,35557,1350,1564319940106,17,UDP,1392,5
77.244.224.50,200.204.40.221,63943,35557,28,1564319940107,17,UDP,70,6
77.244.224.50,200.204.40.221,63943,35557,1350,1564319940125,17,UDP,1392,7
200.204.40.221,77.244.224.50,35557,63943,1350,1564319940129,17,UDP,1392,8
200.204.40.221,77.244.224.50,35557,63943,31,1564319940129,17,UDP,73,9
77.244.224.50,200.204.40.221,63943,35557,39,1564319940135,17,UDP,81,10
77.244.224.50,200.204.40.221,63943,35557,28,1564319940136,17,UDP,70,11
77.244.224.50,200.204.40.221,63943,35557,1350,1564319940137,17,UDP,1392,12
77.244.224.50,200.204.40.221,63943,35557,1350,1564319940137,17,UDP,1392,13
77.244.224.50,200.204.40.221,63943,35557,1192,1564319940137,17,UDP,1234,14
200.204.40.221,77.244.224.50,35557,63943,23,1564319940141,17,UDP,65,15
200.204.40.221,77.244.224.50,35557,63943,23,1564319940143,17,UDP,65,16
200.204.40.221,77.244.224.50,35557,63943,23,1564319940143,17,UDP,65,17
200.204.40.221,77.244.224.50,35557,63943,524,1564319940334,17,UDP,566,18
200.204.40.221,77.244.224.50,35557,63943,18,1564319940334,17,UDP,60,19
77.244.224.50,200.204.40.221,63943,35557,28,1564319940338,17,UDP,70,20
77.244.224.50,200.204.40.27,38604,35557,207,1564319940380,6,TCP,273,34
77.244.224.50,200.204.40.27,38604,35557,39,1564319940380,6,TCP,105,35
77.244.224.50,200.204.40.27,38604,35557,282,1564319940380,6,TCP,348,36
200.204.40.27,77.244.224.50,35557,38604,-1,1564319940385,6,TCP,66,37
200.204.40.27,77.244.224.50,35557,38604,-1,1564319940386,6,TCP,66,38
200.204.40.27,77.244.224.50,35557,38604,-1,1564319940386,6,TCP,66,39
200.204.40.27,77.244.224.50,35557,38604,39,1564319940386,6,TCP,105,40
200.204.40.27,77.244.224.50,35557,38604,93,1564319940420,6,TCP,159,41
200.204.40.27,77.244.224.50,35557,38604,359,1564319940421,6,TCP,425,42
200.204.40.27,77.244.224.50,35557,38604,40,1564319940421,6,TCP,106,43
200.204.40.27,77.244.224.50,35557,38604,39,1564319940421,6,TCP,105,44
77.244.224.50,200.204.40.27,38604,35557,-1,1564319940422,6,TCP,66,45
77.244.224.50,200.204.40.27,38604,35557,-1,1564319940423,6,TCP,66,46
77.244.224.50,200.204.40.27,38604,35557,39,1564319940423,6,TCP,105,47
200.204.40.27,77.244.224.50,35557,38604,-1,1564319940432,6,TCP,66,48
77.244.224.50,79.120.24.112,50403,31980,47,1564319943996,17,UDP,89,1
79.120.24.112,77.244.224.50,31980,50403,63,1564319944003,17,UDP,105,2
77.244.224.50,200.204.40.18,57607,35557,1350,1564319944024,17,UDP,1392,1
77.244.224.50,200.204.40.18,57607,35557,374,1564319944024,17,UDP,416,2
200.204.40.18,77.244.224.50,35557,57607,1350,1564319944066,17,UDP,1392,3
200.204.40.18,77.244.224.50,35557,57607,31,1564319944066,17,UDP,73,4
200.204.40.18,77.244.224.50,35557,57607,98,1564319944066,17,UDP,140,5
77.244.224.50,200.204.40.18,57607,35557,1350,1564319944067,17,UDP,1392,6
200.204.40.18,77.244.224.50,35557,57607,20,1564319944071,17,UDP,62,7
77.244.224.50,200.204.40.18,57607,35557,41,1564319944071,17,UDP,83,8
77.244.224.50,200.204.40.18,57607,35557,28,1564319944071,17,UDP,70,9
200.204.40.18,77.244.224.50,35557,57607,23,1564319944077,17,UDP,65,10
77.244.224.50,200.204.40.18,57607,35557,28,1564319944106,17,UDP,70,11
77.244.224.50,200.204.40.245,11946,35557,23,1564319947040,17,UDP,65,31
200.204.40.245,77.244.224.50,35557,11946,22,1564319947047,17,UDP,64,32
77.244.224.50,200.204.40.71,35762,35557,-1,1564319949044,6,TCP,66,512
200.204.40.71,77.244.224.50,35557,35762,-1,1564319949050,6,TCP,66,513
77.244.224.96,77.244.224.253,4789,4789,156,1564319952797,17,UDP,198,6
77.244.224.50,200.204.40.221,63943,35557,23,1564319955147,17,UDP,65,21
200.204.40.221,77.244.224.50,35557,63943,20,1564319955178,17,UDP,62,22
200.204.40.245,77.244.224.50,35557,11946,43,1564319956125,17,UDP,85,33
77.244.224.50,200.204.40.245,11946,35557,29,1564319956158,17,UDP,71,34
77.244.224.50,54.160.218.125,54359,57877,-1,1564319956250,6,TCP,66,9
54.160.218.125,77.244.224.50,57877,54359,-1,1564319956271,6,TCP,66,10
77.244.224.50,79.120.24.112,26622,31980,32,1564319957127,17,UDP,74,1
79.120.24.112,77.244.224.50,31980,26622,48,1564319957134,17,UDP,90,2
77.244.224.50,79.120.24.112,25852,31980,32,1564319957137,17,UDP,74,1
79.120.24.112,77.244.224.50,31980,25852,60,1564319957143,17,UDP,102,2
77.244.224.50,173.178.187.77,13848,57877,-1,1564319957684,6,TCP,66,7
173.178.187.77,77.244.224.50,57877,13848,-1,1564319957705,6,TCP,66,8
77.244.224.50,200.204.40.245,11946,35557,23,1564319971156,17,UDP,65,35
200.204.40.245,77.244.224.50,35557,11946,22,1564319971163,17,UDP,64,36
77.244.224.96,77.244.224.253,4789,4789,156,1564319982798,17,UDP,198,7
200.204.40.245,77.244.224.50,35557,11946,43,1564319985286,17,UDP,85,37
77.244.224.50,200.204.40.245,11946,35557,29,1564319985321,17,UDP,71,38
77.244.224.50,200.204.40.27,38604,35557,-1,1564319985524,6,TCP,66,49
200.204.40.27,77.244.224.50,35557,38604,-1,1564319985556,6,TCP,66,50
77.244.224.50,54.160.218.125,54359,57877,27,1564319986096,6,TCP,93,11
54.160.218.125,77.244.224.50,57877,54359,-1,1564319986122,6,TCP,66,12
54.160.218.125,77.244.224.50,57877,54359,27,1564319986125,6,TCP,93,13
77.244.224.50,54.160.218.125,54359,57877,-1,1564319986129,6,TCP,66,14
77.244.224.50,200.204.40.71,35762,35557,-1,1564319994164,6,TCP,66,514
200.204.40.71,77.244.224.50,35557,35762,-1,1564319994196,6,TCP,66,515
